,dataset,filename,actor,emotion,statement,length,gender
1750,TESS,clean/TESS/OAF_keep_neutral.wav,OAF,neutral,keep,1.9314739229024944,female
1751,TESS,clean/TESS/YAF_have_angry.wav,YAF,angry,have,2.204081632653061,female
1752,TESS,clean/TESS/YAF_rain_ps.wav,YAF,surprised,rain,1.7551020408163265,female
1753,TESS,clean/TESS/OAF_kick_neutral.wav,OAF,neutral,kick,1.9954648526077097,female
1754,TESS,clean/TESS/OAF_live_disgust.wav,OAF,disgusted,live,2.4263038548752833,female
1755,TESS,clean/TESS/OAF_hall_fear.wav,OAF,fearful,hall,1.3912925170068027,female
1756,TESS,clean/TESS/YAF_whip_neutral.wav,YAF,neutral,whip,2.067074829931973,female
1757,TESS,clean/TESS/YAF_pad_disgust.wav,YAF,disgusted,pad,2.5050340136054423,female
1758,TESS,clean/TESS/YAF_mouse_sad.wav,YAF,sad,mouse,2.5,female
1759,TESS,clean/TESS/OAF_ripe_fear.wav,OAF,fearful,ripe,1.5500680272108844,female
1760,TESS,clean/TESS/YAF_pick_neutral.wav,YAF,neutral,pick,2.1974603174603176,female
1761,TESS,clean/TESS/OAF_fall_angry.wav,OAF,angry,fall,1.427437641723356,female
1762,TESS,clean/TESS/YAF_rot_angry.wav,YAF,angry,rot,2.039954648526077,female
1763,TESS,clean/TESS/OAF_gin_happy.wav,OAF,happy,gin,1.9233106575963719,female
1764,TESS,clean/TESS/YAF_voice_neutral.wav,YAF,neutral,voice,2.3221315192743766,female
1765,TESS,clean/TESS/OAF_cab_sad.wav,OAF,sad,cab,2.32875283446712,female
1766,TESS,clean/TESS/OAF_witch_happy.wav,OAF,happy,witch,1.9799092970521541,female
1767,TESS,clean/TESS/OAF_shack_disgust.wav,OAF,disgusted,shack,2.3877097505668936,female
1768,TESS,clean/TESS/YAF_tape_angry.wav,YAF,angry,tape,2.2143310657596373,female
1769,TESS,clean/TESS/OAF_dead_fear.wav,OAF,fearful,dead,1.5021315192743765,female
1770,TESS,clean/TESS/OAF_raise_neutral.wav,OAF,neutral,raise,2.3269387755102042,female
1771,TESS,clean/TESS/YAF_rain_disgust.wav,YAF,disgusted,rain,2.563356009070295,female
1772,TESS,clean/TESS/YAF_wash_ps.wav,YAF,surprised,wash,2.0136507936507937,female
1773,TESS,clean/TESS/OAF_hurl_sad.wav,OAF,sad,hurl,2.4717460317460316,female
1774,TESS,clean/TESS/OAF_mess_angry.wav,OAF,angry,mess,1.6950566893424037,female
1775,TESS,clean/TESS/OAF_bite_angry.wav,OAF,angry,bite,1.4306575963718822,female
1776,TESS,clean/TESS/OAF_talk_angry.wav,OAF,angry,talk,1.5119274376417233,female
1777,TESS,clean/TESS/YAF_tell_disgust.wav,YAF,disgusted,tell,2.2966439909297054,female
1778,TESS,clean/TESS/OAF_wag_neutral.wav,OAF,neutral,wag,1.8690702947845805,female
1779,TESS,clean/TESS/YAF_jar_neutral.wav,YAF,neutral,jar,1.9229024943310657,female
1780,TESS,clean/TESS/OAF_fail_fear.wav,OAF,fearful,fail,1.5192743764172336,female
1781,TESS,clean/TESS/YAF_hash_fear.wav,YAF,fearful,hash,1.582312925170068,female
1782,TESS,clean/TESS/YAF_bath_fear.wav,YAF,fearful,bath,1.671655328798186,female
1783,TESS,clean/TESS/YAF_turn_disgust.wav,YAF,disgusted,turn,2.474875283446712,female
1784,TESS,clean/TESS/YAF_mood_fear.wav,YAF,fearful,mood,1.6816780045351474,female
1785,TESS,clean/TESS/YAF_sheep_neutral.wav,YAF,neutral,sheep,2.1481632653061222,female
1786,TESS,clean/TESS/YAF_tape_ps.wav,YAF,surprised,tape,1.9761451247165533,female
1787,TESS,clean/TESS/YAF_germ_sad.wav,YAF,sad,germ,2.281904761904762,female
1788,TESS,clean/TESS/YAF_half_neutral.wav,YAF,neutral,half,2.1997278911564626,female
1789,TESS,clean/TESS/OAF_week_ps.wav,OAF,surprised,week,1.8622222222222222,female
1790,TESS,clean/TESS/YAF_make_angry.wav,YAF,angry,make,2.156734693877551,female
1791,TESS,clean/TESS/YAF_ripe_sad.wav,YAF,sad,ripe,2.1242176870748297,female
1792,TESS,clean/TESS/OAF_pool_disgust.wav,OAF,disgusted,pool,2.2721995464852607,female
1793,TESS,clean/TESS/YAF_check_sad.wav,YAF,sad,check,2.333469387755102,female
1794,TESS,clean/TESS/YAF_goal_sad.wav,YAF,sad,goal,2.1531519274376416,female
1795,TESS,clean/TESS/OAF_long_disgust.wav,OAF,disgusted,long,2.2579591836734694,female
1796,TESS,clean/TESS/YAF_raise_angry.wav,YAF,angry,raise,2.0507936507936506,female
1797,TESS,clean/TESS/OAF_dead_happy.wav,OAF,happy,dead,1.9306575963718822,female
1798,TESS,clean/TESS/YAF_juice_disgust.wav,YAF,disgusted,juice,2.4840816326530613,female
1799,TESS,clean/TESS/OAF_mob_neutral.wav,OAF,neutral,mob,1.8356462585034015,female
1800,TESS,clean/TESS/OAF_shack_angry.wav,OAF,angry,shack,1.4904308390022676,female
1801,TESS,clean/TESS/OAF_pain_neutral.wav,OAF,neutral,pain,1.940907029478458,female
1802,TESS,clean/TESS/OAF_jar_happy.wav,OAF,happy,jar,1.9250340136054422,female
1803,TESS,clean/TESS/YAF_kick_fear.wav,YAF,fearful,kick,1.926938775510204,female
1804,TESS,clean/TESS/YAF_pole_fear.wav,YAF,fearful,pole,1.7224489795918367,female
1805,TESS,clean/TESS/OAF_moon_disgust.wav,OAF,disgusted,moon,2.3331519274376418,female
1806,TESS,clean/TESS/OAF_shirt_happy.wav,OAF,happy,shirt,1.808888888888889,female
1807,TESS,clean/TESS/OAF_rag_ps.wav,OAF,surprised,rag,1.9357823129251701,female
1808,TESS,clean/TESS/OAF_doll_angry.wav,OAF,angry,doll,1.632607709750567,female
1809,TESS,clean/TESS/OAF_wire_sad.wav,OAF,sad,wire,2.6629478458049887,female
1810,TESS,clean/TESS/YAF_fit_angry.wav,YAF,angry,fit,2.0825396825396827,female
1811,TESS,clean/TESS/YAF_thin_fear.wav,YAF,fearful,thin,1.6161451247165532,female
1812,TESS,clean/TESS/YAF_ring_angry.wav,YAF,angry,ring,2.1407256235827665,female
1813,TESS,clean/TESS/YAF_lose_fear.wav,YAF,fearful,lose,1.9278004535147393,female
1814,TESS,clean/TESS/YAF_hush_neutral.wav,YAF,neutral,hush,2.249433106575964,female
1815,TESS,clean/TESS/YAF_hurl_ps.wav,YAF,surprised,hurl,2.162721088435374,female
1816,TESS,clean/TESS/OAF_ditch_neutral.wav,OAF,neutral,ditch,1.9842630385487527,female
1817,TESS,clean/TESS/OAF_name_happy.wav,OAF,happy,name,2.1439909297052155,female
1818,TESS,clean/TESS/OAF_near_ps.wav,OAF,surprised,near,2.212698412698413,female
1819,TESS,clean/TESS/OAF_jail_ps.wav,OAF,surprised,jail,2.0203628117913834,female
1820,TESS,clean/TESS/YAF_vote_disgust.wav,YAF,disgusted,vote,2.3098866213151927,female
1821,TESS,clean/TESS/OAF_life_angry.wav,OAF,angry,life,1.6250340136054422,female
1822,TESS,clean/TESS/OAF_date_ps.wav,OAF,surprised,date,1.9614965986394557,female
1823,TESS,clean/TESS/YAF_neat_happy.wav,YAF,happy,neat,1.954331065759637,female
1824,TESS,clean/TESS/OAF_raid_happy.wav,OAF,happy,raid,2.0029931972789115,female
1825,TESS,clean/TESS/YAF_hit_neutral.wav,YAF,neutral,hit,2.085124716553288,female
1826,TESS,clean/TESS/OAF_fat_happy.wav,OAF,happy,fat,1.8203628117913833,female
1827,TESS,clean/TESS/OAF_void_fear.wav,OAF,fearful,void,1.7212698412698413,female
1828,TESS,clean/TESS/OAF_sour_disgust.wav,OAF,disgusted,sour,2.1977324263038547,female
1829,TESS,clean/TESS/OAF_room_fear.wav,OAF,fearful,room,1.5856689342403627,female
1830,TESS,clean/TESS/YAF_pain_happy.wav,YAF,happy,pain,1.8723809523809525,female
1831,TESS,clean/TESS/YAF_fall_sad.wav,YAF,sad,fall,2.0561904761904763,female
1832,TESS,clean/TESS/OAF_name_disgust.wav,OAF,disgusted,name,2.381904761904762,female
1833,TESS,clean/TESS/OAF_peg_sad.wav,OAF,sad,peg,2.5969614512471657,female
1834,TESS,clean/TESS/YAF_hole_neutral.wav,YAF,neutral,hole,2.1048072562358278,female
1835,TESS,clean/TESS/YAF_cool_disgust.wav,YAF,disgusted,cool,2.376281179138322,female
1836,TESS,clean/TESS/OAF_dab_happy.wav,OAF,happy,dab,1.8904308390022675,female
1837,TESS,clean/TESS/YAF_week_disgust.wav,YAF,disgusted,week,2.406984126984127,female
1838,TESS,clean/TESS/YAF_bath_sad.wav,YAF,sad,bath,2.2974149659863947,female
1839,TESS,clean/TESS/OAF_phone_sad.wav,OAF,sad,phone,2.4435374149659865,female
1840,TESS,clean/TESS/YAF_late_happy.wav,YAF,happy,late,1.8259410430839003,female
1841,TESS,clean/TESS/OAF_mop_fear.wav,OAF,fearful,mop,1.5765532879818593,female
1842,TESS,clean/TESS/YAF_get_sad.wav,YAF,sad,get,2.190340136054422,female
1843,TESS,clean/TESS/YAF_keg_angry.wav,YAF,angry,keg,2.15437641723356,female
1844,TESS,clean/TESS/YAF_name_fear.wav,YAF,fearful,name,1.6608163265306122,female
1845,TESS,clean/TESS/YAF_bone_disgust.wav,YAF,disgusted,bone,2.3503854875283445,female
1846,TESS,clean/TESS/OAF_peg_fear.wav,OAF,fearful,peg,1.5119727891156463,female
1847,TESS,clean/TESS/OAF_sheep_happy.wav,OAF,happy,sheep,2.0250340136054423,female
1848,TESS,clean/TESS/OAF_mood_sad.wav,OAF,sad,mood,2.3918367346938774,female
1849,TESS,clean/TESS/YAF_wire_ps.wav,YAF,surprised,wire,1.9224943310657596,female
1850,TESS,clean/TESS/YAF_soup_fear.wav,YAF,fearful,soup,1.5912925170068026,female
1851,TESS,clean/TESS/OAF_ton_disgust.wav,OAF,disgusted,ton,2.267437641723356,female
1852,TESS,clean/TESS/OAF_mouse_disgust.wav,OAF,disgusted,mouse,2.347392290249433,female
1853,TESS,clean/TESS/YAF_time_neutral.wav,YAF,neutral,time,2.1556009070294784,female
1854,TESS,clean/TESS/OAF_five_happy.wav,OAF,happy,five,2.09265306122449,female
1855,TESS,clean/TESS/YAF_keep_sad.wav,YAF,sad,keep,2.6641269841269843,female
1856,TESS,clean/TESS/YAF_lid_happy.wav,YAF,happy,lid,1.7585034013605443,female
1857,TESS,clean/TESS/OAF_pearl_neutral.wav,OAF,neutral,pearl,2.0122902494331067,female
1858,TESS,clean/TESS/YAF_reach_happy.wav,YAF,happy,reach,2.0388208616780044,female
1859,TESS,clean/TESS/YAF_such_fear.wav,YAF,fearful,such,1.7130612244897958,female
1860,TESS,clean/TESS/YAF_knock_sad.wav,YAF,sad,knock,2.1072108843537416,female
1861,TESS,clean/TESS/YAF_rush_angry.wav,YAF,angry,rush,2.261360544217687,female
1862,TESS,clean/TESS/YAF_third_happy.wav,YAF,happy,third,1.7771428571428571,female
1863,TESS,clean/TESS/OAF_mop_angry.wav,OAF,angry,mop,1.390204081632653,female
1864,TESS,clean/TESS/YAF_red_happy.wav,YAF,happy,red,1.944172335600907,female
1865,TESS,clean/TESS/OAF_match_ps.wav,OAF,surprised,match,1.7760997732426305,female
1866,TESS,clean/TESS/OAF_sure_ps.wav,OAF,surprised,sure,1.9302040816326531,female
1867,TESS,clean/TESS/YAF_five_neutral.wav,YAF,neutral,five,2.2019954648526077,female
1868,TESS,clean/TESS/YAF_have_sad.wav,YAF,sad,have,2.158095238095238,female
1869,TESS,clean/TESS/YAF_pain_fear.wav,YAF,fearful,pain,1.6368707482993197,female
1870,TESS,clean/TESS/OAF_mop_disgust.wav,OAF,disgusted,mop,2.151156462585034,female
1871,TESS,clean/TESS/YAF_rough_disgust.wav,YAF,disgusted,rough,2.61124716553288,female
1872,TESS,clean/TESS/YAF_beg_neutral.wav,YAF,neutral,beg,2.0541043083900226,female
1873,TESS,clean/TESS/OAF_gas_fear.wav,OAF,fearful,gas,1.5570068027210884,female
1874,TESS,clean/TESS/OAF_cab_ps.wav,OAF,surprised,cab,1.8941043083900226,female
1875,TESS,clean/TESS/OAF_merge_disgust.wav,OAF,disgusted,merge,2.4527437641723355,female
1876,TESS,clean/TESS/OAF_hire_neutral.wav,OAF,neutral,hire,1.9506575963718822,female
1877,TESS,clean/TESS/YAF_note_happy.wav,YAF,happy,note,2.0462585034013605,female
1878,TESS,clean/TESS/YAF_reach_sad.wav,YAF,sad,reach,2.26421768707483,female
1879,TESS,clean/TESS/OAF_note_fear.wav,OAF,fearful,note,1.4741043083900227,female
1880,TESS,clean/TESS/OAF_such_sad.wav,OAF,sad,such,2.5779138321995463,female
1881,TESS,clean/TESS/OAF_lot_sad.wav,OAF,sad,lot,2.566984126984127,female
1882,TESS,clean/TESS/OAF_phone_fear.wav,OAF,fearful,phone,1.5584126984126985,female
1883,TESS,clean/TESS/YAF_wash_fear.wav,YAF,fearful,wash,1.975419501133787,female
1884,TESS,clean/TESS/OAF_sure_angry.wav,OAF,angry,sure,1.4278004535147393,female
1885,TESS,clean/TESS/OAF_bought_sad.wav,OAF,sad,bought,2.4772789115646257,female
1886,TESS,clean/TESS/OAF_shall_sad.wav,OAF,sad,shall,2.4436281179138324,female
1887,TESS,clean/TESS/OAF_burn_sad.wav,OAF,sad,burn,2.2151473922902496,female
1888,TESS,clean/TESS/YAF_burn_angry.wav,YAF,angry,burn,1.6249886621315193,female
1889,TESS,clean/TESS/OAF_date_happy.wav,OAF,happy,date,2.1307482993197278,female
1890,TESS,clean/TESS/OAF_ditch_sad.wav,OAF,sad,ditch,2.565986394557823,female
1891,TESS,clean/TESS/YAF_bar_happy.wav,YAF,happy,bar,1.9244897959183673,female
1892,TESS,clean/TESS/YAF_luck_angry.wav,YAF,angry,luck,2.038185941043084,female
1893,TESS,clean/TESS/YAF_south_sad.wav,YAF,sad,south,2.274421768707483,female
1894,TESS,clean/TESS/OAF_boat_neutral.wav,OAF,neutral,boat,1.9374149659863946,female
1895,TESS,clean/TESS/OAF_tip_neutral.wav,OAF,neutral,tip,1.9689342403628118,female
1896,TESS,clean/TESS/OAF_knock_ps.wav,OAF,surprised,knock,2.065668934240363,female
1897,TESS,clean/TESS/YAF_nice_sad.wav,YAF,sad,nice,2.252517006802721,female
1898,TESS,clean/TESS/YAF_choice_neutral.wav,YAF,neutral,choice,1.9622222222222223,female
1899,TESS,clean/TESS/OAF_goal_disgust.wav,OAF,disgusted,goal,2.4182766439909296,female
1900,TESS,clean/TESS/YAF_ripe_happy.wav,YAF,happy,ripe,1.937233560090703,female
1901,TESS,clean/TESS/OAF_room_angry.wav,OAF,angry,room,1.539954648526077,female
1902,TESS,clean/TESS/OAF_chat_neutral.wav,OAF,neutral,chat,1.8945578231292517,female
1903,TESS,clean/TESS/YAF_far_angry.wav,YAF,angry,far,2.0900680272108842,female
1904,TESS,clean/TESS/OAF_numb_disgust.wav,OAF,disgusted,numb,2.2755102040816326,female
1905,TESS,clean/TESS/OAF_join_angry.wav,OAF,angry,join,1.61297052154195,female
1906,TESS,clean/TESS/OAF_dead_neutral.wav,OAF,neutral,dead,1.9791383219954648,female
1907,TESS,clean/TESS/OAF_pike_disgust.wav,OAF,disgusted,pike,2.421768707482993,female
1908,TESS,clean/TESS/OAF_lose_happy.wav,OAF,happy,lose,2.107891156462585,female
1909,TESS,clean/TESS/YAF_calm_disgust.wav,YAF,disgusted,calm,2.241541950113379,female
1910,TESS,clean/TESS/YAF_get_angry.wav,YAF,angry,get,2.2800453514739227,female
1911,TESS,clean/TESS/YAF_third_ps.wav,YAF,surprised,third,2.258231292517007,female
1912,TESS,clean/TESS/YAF_date_sad.wav,YAF,sad,date,2.383764172335601,female
1913,TESS,clean/TESS/OAF_near_sad.wav,OAF,sad,near,2.5081179138321996,female
1914,TESS,clean/TESS/OAF_loaf_sad.wav,OAF,sad,loaf,2.6724263038548752,female
1915,TESS,clean/TESS/OAF_vote_angry.wav,OAF,angry,vote,1.54734693877551,female
1916,TESS,clean/TESS/YAF_numb_fear.wav,YAF,fearful,numb,1.6991383219954648,female
1917,TESS,clean/TESS/OAF_nag_angry.wav,OAF,angry,nag,1.4602721088435373,female
1918,TESS,clean/TESS/OAF_back_disgust.wav,OAF,disgusted,back,2.260362811791383,female
1919,TESS,clean/TESS/OAF_when_neutral.wav,OAF,neutral,when,2.157052154195011,female
1920,TESS,clean/TESS/YAF_size_disgust.wav,YAF,disgusted,size,2.668208616780045,female
1921,TESS,clean/TESS/YAF_calm_sad.wav,YAF,sad,calm,2.080408163265306,female
1922,TESS,clean/TESS/OAF_shirt_disgust.wav,OAF,disgusted,shirt,2.519138321995465,female
1923,TESS,clean/TESS/OAF_pick_sad.wav,OAF,sad,pick,2.439863945578231,female
1924,TESS,clean/TESS/OAF_shawl_angry.wav,OAF,angry,shawl,1.527437641723356,female
1925,TESS,clean/TESS/OAF_talk_ps.wav,OAF,surprised,talk,2.170748299319728,female
1926,TESS,clean/TESS/YAF_goal_fear.wav,YAF,fearful,goal,1.741814058956916,female
1927,TESS,clean/TESS/OAF_choice_disgust.wav,OAF,disgusted,choice,2.417233560090703,female
1928,TESS,clean/TESS/YAF_sell_disgust.wav,YAF,disgusted,sell,2.4037641723356007,female
1929,TESS,clean/TESS/YAF_name_angry.wav,YAF,angry,name,2.207392290249433,female
1930,TESS,clean/TESS/OAF_mop_ps.wav,OAF,surprised,mop,1.958231292517007,female
1931,TESS,clean/TESS/OAF_such_disgust.wav,OAF,disgusted,such,2.436281179138322,female
1932,TESS,clean/TESS/OAF_good_disgust.wav,OAF,disgusted,good,2.432562358276644,female
1933,TESS,clean/TESS/OAF_south_disgust.wav,OAF,disgusted,south,2.753469387755102,female
1934,TESS,clean/TESS/OAF_life_sad.wav,OAF,sad,life,2.5458956916099775,female
1935,TESS,clean/TESS/OAF_dog_ps.wav,OAF,surprised,dog,2.1942403628117915,female
1936,TESS,clean/TESS/OAF_void_ps.wav,OAF,surprised,void,2.4565532879818592,female
1937,TESS,clean/TESS/OAF_sail_disgust.wav,OAF,disgusted,sail,2.6094331065759637,female
1938,TESS,clean/TESS/OAF_ring_happy.wav,OAF,happy,ring,2.1185487528344673,female
1939,TESS,clean/TESS/OAF_luck_fear.wav,OAF,fearful,luck,1.6201814058956916,female
1940,TESS,clean/TESS/YAF_doll_happy.wav,YAF,happy,doll,2.003219954648526,female
1941,TESS,clean/TESS/OAF_gap_happy.wav,OAF,happy,gap,1.7476190476190476,female
1942,TESS,clean/TESS/YAF_red_disgust.wav,YAF,disgusted,red,2.3121995464852607,female
1943,TESS,clean/TESS/OAF_fit_sad.wav,OAF,sad,fit,2.336235827664399,female
1944,TESS,clean/TESS/YAF_came_neutral.wav,YAF,neutral,came,2.2668027210884354,female
1945,TESS,clean/TESS/OAF_yearn_disgust.wav,OAF,disgusted,yearn,2.388571428571429,female
1946,TESS,clean/TESS/YAF_should_sad.wav,YAF,sad,should,2.0963265306122447,female
1947,TESS,clean/TESS/OAF_south_happy.wav,OAF,happy,south,2.0560544217687076,female
1948,TESS,clean/TESS/YAF_dead_angry.wav,YAF,angry,dead,1.9514285714285715,female
1949,TESS,clean/TESS/OAF_thin_neutral.wav,OAF,neutral,thin,1.931111111111111,female
1950,TESS,clean/TESS/YAF_chat_ps.wav,YAF,surprised,chat,1.920997732426304,female
1951,TESS,clean/TESS/YAF_have_ps.wav,YAF,surprised,have,1.8222222222222222,female
1952,TESS,clean/TESS/OAF_pike_fear.wav,OAF,fearful,pike,1.5607256235827665,female
1953,TESS,clean/TESS/OAF_make_happy.wav,OAF,happy,make,1.9391836734693877,female
1954,TESS,clean/TESS/YAF_gap_sad.wav,YAF,sad,gap,2.2010430839002266,female
1955,TESS,clean/TESS/OAF_dog_fear.wav,OAF,fearful,dog,1.4802721088435373,female
1956,TESS,clean/TESS/YAF_moon_fear.wav,YAF,fearful,moon,1.5408163265306123,female
1957,TESS,clean/TESS/YAF_rat_neutral.wav,YAF,neutral,rat,2.1268027210884353,female
1958,TESS,clean/TESS/OAF_check_ps.wav,OAF,surprised,check,2.161541950113379,female
1959,TESS,clean/TESS/OAF_seize_disgust.wav,OAF,disgusted,seize,2.52421768707483,female
1960,TESS,clean/TESS/OAF_tough_sad.wav,OAF,sad,tough,2.3778231292517007,female
1961,TESS,clean/TESS/YAF_goose_fear.wav,YAF,fearful,goose,1.4797732426303856,female
1962,TESS,clean/TESS/OAF_lot_angry.wav,OAF,angry,lot,1.6126530612244898,female
1963,TESS,clean/TESS/OAF_soap_neutral.wav,OAF,neutral,soap,2.118049886621315,female
1964,TESS,clean/TESS/YAF_page_disgust.wav,YAF,disgusted,page,2.5995918367346937,female
1965,TESS,clean/TESS/OAF_dog_happy.wav,OAF,happy,dog,2.0533333333333332,female
1966,TESS,clean/TESS/OAF_lore_sad.wav,OAF,sad,lore,2.4348752834467122,female
1967,TESS,clean/TESS/YAF_ditch_happy.wav,YAF,happy,ditch,1.8824489795918367,female
1968,TESS,clean/TESS/YAF_talk_happy.wav,YAF,happy,talk,2.044489795918367,female
1969,TESS,clean/TESS/YAF_bite_happy.wav,YAF,happy,bite,1.8638095238095238,female
1970,TESS,clean/TESS/YAF_mess_happy.wav,YAF,happy,mess,2.2355555555555555,female
1971,TESS,clean/TESS/YAF_lid_ps.wav,YAF,surprised,lid,1.7108390022675737,female
1972,TESS,clean/TESS/OAF_read_disgust.wav,OAF,disgusted,read,2.1751473922902496,female
1973,TESS,clean/TESS/OAF_lose_sad.wav,OAF,sad,lose,2.4768707482993197,female
1974,TESS,clean/TESS/YAF_shawl_neutral.wav,YAF,neutral,shawl,2.2801360544217686,female
1975,TESS,clean/TESS/OAF_should_happy.wav,OAF,happy,should,2.0080272108843538,female
1976,TESS,clean/TESS/OAF_tape_happy.wav,OAF,happy,tape,1.8263492063492064,female
1977,TESS,clean/TESS/OAF_chair_ps.wav,OAF,surprised,chair,1.9914285714285713,female
1978,TESS,clean/TESS/YAF_tell_sad.wav,YAF,sad,tell,2.3059410430839002,female
1979,TESS,clean/TESS/OAF_third_sad.wav,OAF,sad,third,2.52453514739229,female
1980,TESS,clean/TESS/OAF_shall_fear.wav,OAF,fearful,shall,1.8830385487528345,female
1981,TESS,clean/TESS/OAF_mill_fear.wav,OAF,fearful,mill,1.4984126984126984,female
1982,TESS,clean/TESS/YAF_fall_happy.wav,YAF,happy,fall,1.7932426303854876,female
1983,TESS,clean/TESS/YAF_judge_ps.wav,YAF,surprised,judge,2.051201814058957,female
1984,TESS,clean/TESS/OAF_germ_neutral.wav,OAF,neutral,germ,2.0951927437641724,female
1985,TESS,clean/TESS/OAF_life_neutral.wav,OAF,neutral,life,1.980907029478458,female
1986,TESS,clean/TESS/OAF_sell_fear.wav,OAF,fearful,sell,1.5640362811791384,female
1987,TESS,clean/TESS/OAF_chief_happy.wav,OAF,happy,chief,1.9896598639455783,female
1988,TESS,clean/TESS/YAF_shirt_ps.wav,YAF,surprised,shirt,2.0276643990929704,female
1989,TESS,clean/TESS/YAF_hire_fear.wav,YAF,fearful,hire,1.6773696145124717,female
1990,TESS,clean/TESS/OAF_rose_fear.wav,OAF,fearful,rose,1.5710204081632653,female
1991,TESS,clean/TESS/YAF_pass_fear.wav,YAF,fearful,pass,1.661859410430839,female
1992,TESS,clean/TESS/YAF_have_disgust.wav,YAF,disgusted,have,2.4736961451247166,female
1993,TESS,clean/TESS/YAF_cause_ps.wav,YAF,surprised,cause,1.9244444444444444,female
1994,TESS,clean/TESS/YAF_bath_disgust.wav,YAF,disgusted,bath,2.1674829931972788,female
1995,TESS,clean/TESS/OAF_half_fear.wav,OAF,fearful,half,1.656326530612245,female
1996,TESS,clean/TESS/YAF_chair_angry.wav,YAF,angry,chair,1.9129251700680272,female
1997,TESS,clean/TESS/OAF_jail_neutral.wav,OAF,neutral,jail,2.1699773242630385,female
1998,TESS,clean/TESS/YAF_wife_neutral.wav,YAF,neutral,wife,1.9273015873015873,female
1999,TESS,clean/TESS/OAF_wife_ps.wav,OAF,surprised,wife,2.20281179138322,female
2000,TESS,clean/TESS/YAF_thought_sad.wav,YAF,sad,thought,2.1942857142857144,female
2001,TESS,clean/TESS/OAF_have_happy.wav,OAF,happy,have,2.080181405895692,female
2002,TESS,clean/TESS/OAF_talk_disgust.wav,OAF,disgusted,talk,2.1896598639455784,female
2003,TESS,clean/TESS/YAF_base_neutral.wav,YAF,neutral,base,2.115827664399093,female
2004,TESS,clean/TESS/OAF_talk_fear.wav,OAF,fearful,talk,1.694875283446712,female
2005,TESS,clean/TESS/YAF_judge_neutral.wav,YAF,neutral,judge,2.0897052154195013,female
2006,TESS,clean/TESS/OAF_lid_disgust.wav,OAF,disgusted,lid,2.07265306122449,female
2007,TESS,clean/TESS/OAF_pain_sad.wav,OAF,sad,pain,2.4280272108843537,female
2008,TESS,clean/TESS/OAF_good_ps.wav,OAF,surprised,good,1.802267573696145,female
2009,TESS,clean/TESS/YAF_time_fear.wav,YAF,fearful,time,1.926031746031746,female
2010,TESS,clean/TESS/YAF_chain_neutral.wav,YAF,neutral,chain,2.148798185941043,female
