,dataset,filename,actor,emotion,intensity,statement,repitition,length,gender
1275,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-01-02-02-06.wav,06,surprised,normal,02,02,1.3136054421768708,female
1276,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-02-01-02-06.wav,06,surprised,strong,01,02,1.5257596371882085,female
1277,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-02-01-02-06.wav,06,disgusted,strong,01,02,2.0322902494331068,female
1278,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-02-01-01-06.wav,06,sad,strong,01,01,2.820634920634921,female
1279,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-01-02-01-06.wav,06,sad,normal,02,01,1.6015419501133787,female
1280,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-01-02-02-06.wav,06,disgusted,normal,02,02,1.8005442176870747,female
1281,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav,06,angry,strong,02,02,3.1954648526077096,female
1282,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav,06,fearful,strong,02,01,2.7443083900226757,female
1283,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav,06,fearful,normal,01,01,1.788344671201814,female
1284,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-01-01-02-06.wav,06,angry,normal,01,02,2.135827664399093,female
1285,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-01-01-02-06.wav,06,calm,normal,01,02,2.1409070294784582,female
1286,RAVDESS,clean/RAVDESS/Actor_06/03-01-01-01-01-01-06.wav,06,neutral,normal,01,01,1.358639455782313,female
1287,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-02-02-02-06.wav,06,calm,strong,02,02,2.7012698412698413,female
1288,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-01-02-01-06.wav,06,happy,normal,02,01,1.5829931972789115,female
1289,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav,06,happy,strong,01,01,2.4658956916099775,female
1290,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-02-02-02-06.wav,06,surprised,strong,02,02,1.4412244897959183,female
1291,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-01-01-02-06.wav,06,surprised,normal,01,02,1.3197278911564625,female
1292,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav,06,fearful,normal,02,01,1.7208616780045352,female
1293,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav,06,angry,normal,02,02,2.0696598639455783,female
1294,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav,06,angry,strong,01,02,2.768299319727891,female
1295,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav,06,fearful,strong,01,01,3.2500226757369615,female
1296,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-01-01-01-06.wav,06,sad,normal,01,01,1.5125170068027212,female
1297,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav,06,disgusted,normal,01,02,2.1096598639455784,female
1298,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-02-02-02-06.wav,06,disgusted,strong,02,02,2.0185034013605443,female
1299,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-02-02-01-06.wav,06,sad,strong,02,01,3.060090702947846,female
1300,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-02-02-01-06.wav,06,happy,strong,02,01,2.6272562358276645,female
1301,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-01-01-01-06.wav,06,happy,normal,01,01,1.7492517006802721,female
1302,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-02-01-02-06.wav,06,calm,strong,01,02,2.3412244897959185,female
1303,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-01-02-02-06.wav,06,calm,normal,02,02,2.148798185941043,female
1304,RAVDESS,clean/RAVDESS/Actor_06/03-01-01-01-02-01-06.wav,06,neutral,normal,02,01,1.5152834467120182,female
1305,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-02-01-02-06.wav,06,happy,strong,01,02,2.2422222222222223,female
1306,RAVDESS,clean/RAVDESS/Actor_06/03-01-03-01-02-02-06.wav,06,happy,normal,02,02,1.589750566893424,female
1307,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-02-02-01-06.wav,06,calm,strong,02,01,2.329614512471655,female
1308,RAVDESS,clean/RAVDESS/Actor_06/03-01-01-01-01-02-06.wav,06,neutral,normal,01,02,1.652607709750567,female
1309,RAVDESS,clean/RAVDESS/Actor_06/03-01-02-01-01-01-06.wav,06,calm,normal,01,01,1.753968253968254,female
1310,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-02-01-01-06.wav,06,surprised,strong,01,01,1.3468027210884355,female
1311,RAVDESS,clean/RAVDESS/Actor_06/03-01-08-01-02-01-06.wav,06,surprised,normal,02,01,1.3549206349206349,female
1312,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-01-01-01-06.wav,06,angry,normal,01,01,1.8556916099773242,female
1313,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav,06,fearful,normal,01,02,1.5765986394557823,female
1314,RAVDESS,clean/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav,06,fearful,strong,02,02,3.477687074829932,female
1315,RAVDESS,clean/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav,06,angry,strong,02,01,3.019909297052154,female
1316,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-01-02-01-06.wav,06,disgusted,normal,02,01,1.70281179138322,female
1317,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-01-02-02-06.wav,06,sad,normal,02,02,1.5524716553287983,female
1318,RAVDESS,clean/RAVDESS/Actor_06/03-01-04-02-01-02-06.wav,06,sad,strong,01,02,1.9710204081632654,female
1319,RAVDESS,clean/RAVDESS/Actor_06/03-01-07-02-01-01-06.wav,06,disgusted,strong,01,01,2.335827664399093,female
1320,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-02-02-01-01.wav,01,surprised,strong,02,01,1.5959637188208617,male
1321,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-01-01-01-01.wav,01,surprised,normal,01,01,1.4151473922902493,male
1322,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-01-02-01-01.wav,01,angry,normal,02,01,1.6004988662131518,male
1323,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-01-02-02-01.wav,01,fearful,normal,02,02,1.7695691609977324,male
1324,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-02-01-02-01.wav,01,fearful,strong,01,02,2.9462585034013604,male
1325,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-02-01-01-01.wav,01,angry,strong,01,01,2.83859410430839,male
1326,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-01-01-01-01.wav,01,disgusted,normal,01,01,1.8891609977324264,male
1327,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-01-01-02-01.wav,01,sad,normal,01,02,1.5268027210884354,male
1328,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-02-02-02-01.wav,01,sad,strong,02,02,1.767845804988662,male
1329,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-02-02-01-01.wav,01,disgusted,strong,02,01,2.469886621315193,male
1330,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-02-02-02-01.wav,01,happy,strong,02,02,1.999092970521542,male
1331,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-01-01-02-01.wav,01,happy,normal,01,02,1.6440362811791382,male
1332,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-02-01-01-01.wav,01,calm,strong,01,01,1.7406349206349205,male
1333,RAVDESS,clean/RAVDESS/Actor_01/03-01-01-01-02-02-01.wav,01,neutral,normal,02,02,1.2411337868480725,male
1334,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-01-02-01-01.wav,01,calm,normal,02,01,1.5868027210884355,male
1335,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-02-01-01-01.wav,01,happy,strong,01,01,1.691655328798186,male
1336,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-01-02-01-01.wav,01,happy,normal,02,01,1.5281632653061223,male
1337,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-02-02-02-01.wav,01,calm,strong,02,02,1.957732426303855,male
1338,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-01-01-02-01.wav,01,calm,normal,01,02,1.6595918367346938,male
1339,RAVDESS,clean/RAVDESS/Actor_01/03-01-01-01-01-01-01.wav,01,neutral,normal,01,01,1.2673015873015874,male
1340,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-02-01-02-01.wav,01,surprised,strong,01,02,1.6093877551020408,male
1341,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-01-02-02-01.wav,01,surprised,normal,02,02,1.341814058956916,male
1342,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-01-01-01-01.wav,01,fearful,normal,01,01,1.7810430839002267,male
1343,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-01-01-02-01.wav,01,angry,normal,01,02,2.015873015873016,male
1344,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-02-02-02-01.wav,01,angry,strong,02,02,2.9235827664399094,male
1345,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-02-02-01-01.wav,01,fearful,strong,02,01,3.100498866213152,male
1346,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-01-02-01-01.wav,01,sad,normal,02,01,1.4299319727891155,male
1347,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-01-02-02-01.wav,01,disgusted,normal,02,02,1.8661678004535147,male
1348,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-02-01-02-01.wav,01,disgusted,strong,01,02,2.405260770975057,male
1349,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-02-01-01-01.wav,01,sad,strong,01,01,1.7969614512471654,male
1350,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-01-02-02-01.wav,01,calm,normal,02,02,1.5249433106575965,male
1351,RAVDESS,clean/RAVDESS/Actor_01/03-01-01-01-02-01-01.wav,01,neutral,normal,02,01,1.2923809523809524,male
1352,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-02-01-02-01.wav,01,calm,strong,01,02,1.960997732426304,male
1353,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-01-01-01-01.wav,01,happy,normal,01,01,1.5196371882086168,male
1354,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-02-02-01-01.wav,01,happy,strong,02,01,1.9954648526077097,male
1355,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-01-01-02-01.wav,01,surprised,normal,01,02,1.2532426303854876,male
1356,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-02-02-02-01.wav,01,surprised,strong,02,02,1.3391836734693878,male
1357,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-02-02-02-01.wav,01,disgusted,strong,02,02,2.3276190476190477,male
1358,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-02-02-01-01.wav,01,sad,strong,02,01,1.7620861678004536,male
1359,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-01-01-01-01.wav,01,sad,normal,01,01,1.7151927437641723,male
1360,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-01-01-02-01.wav,01,disgusted,normal,01,02,1.8873015873015873,male
1361,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-02-01-02-01.wav,01,angry,strong,01,02,3.2829478458049888,male
1362,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-02-01-01-01.wav,01,fearful,strong,01,01,3.560362811791383,male
1363,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-01-02-01-01.wav,01,fearful,normal,02,01,1.6829024943310658,male
1364,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-01-02-02-01.wav,01,angry,normal,02,02,1.8522448979591837,male
1365,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-01-02-01-01.wav,01,surprised,normal,02,01,1.5510657596371882,male
1366,RAVDESS,clean/RAVDESS/Actor_01/03-01-08-02-01-01-01.wav,01,surprised,strong,01,01,1.4998639455782312,male
1367,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-02-01-02-01.wav,01,sad,strong,01,02,1.7136961451247166,male
1368,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-02-01-01-01.wav,01,disgusted,strong,01,01,2.7015873015873018,male
1369,RAVDESS,clean/RAVDESS/Actor_01/03-01-07-01-02-01-01.wav,01,disgusted,normal,02,01,1.8865759637188209,male
1370,RAVDESS,clean/RAVDESS/Actor_01/03-01-04-01-02-02-01.wav,01,sad,normal,02,02,1.4043990929705215,male
1371,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-02-02-02-01.wav,01,fearful,strong,02,02,2.371791383219955,male
1372,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-02-02-01-01.wav,01,angry,strong,02,01,2.602267573696145,male
1373,RAVDESS,clean/RAVDESS/Actor_01/03-01-05-01-01-01-01.wav,01,angry,normal,01,01,1.921360544217687,male
1374,RAVDESS,clean/RAVDESS/Actor_01/03-01-06-01-01-02-01.wav,01,fearful,normal,01,02,1.6946031746031747,male
1375,RAVDESS,clean/RAVDESS/Actor_01/03-01-01-01-01-02-01.wav,01,neutral,normal,01,02,1.2965079365079366,male
1376,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-01-01-01-01.wav,01,calm,normal,01,01,1.5091156462585034,male
1377,RAVDESS,clean/RAVDESS/Actor_01/03-01-02-02-02-01-01.wav,01,calm,strong,02,01,2.189251700680272,male
1378,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-01-02-02-01.wav,01,happy,normal,02,02,1.7384580498866213,male
1379,RAVDESS,clean/RAVDESS/Actor_01/03-01-03-02-01-02-01.wav,01,happy,strong,01,02,1.856281179138322,male
1380,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-01-02-01-08.wav,08,surprised,normal,02,01,1.66875283446712,female
1381,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-02-01-01-08.wav,08,surprised,strong,01,01,2.0473015873015874,female
1382,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-02-01-01-08.wav,08,disgusted,strong,01,01,2.0393197278911566,female
1383,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-02-01-02-08.wav,08,sad,strong,01,02,1.986530612244898,female
1384,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-01-02-02-08.wav,08,sad,normal,02,02,1.4198185941043084,female
1385,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-01-02-01-08.wav,08,disgusted,normal,02,01,1.8244897959183672,female
1386,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-02-02-01-08.wav,08,angry,strong,02,01,1.610249433106576,female
1387,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-02-02-02-08.wav,08,fearful,strong,02,02,2.7071655328798188,female
1388,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-01-01-02-08.wav,08,fearful,normal,01,02,2.568027210884354,female
1389,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-01-01-01-08.wav,08,angry,normal,01,01,1.6420861678004535,female
1390,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-01-01-01-08.wav,08,calm,normal,01,01,1.5817687074829931,female
1391,RAVDESS,clean/RAVDESS/Actor_08/03-01-01-01-01-02-08.wav,08,neutral,normal,01,02,1.6834013605442177,female
1392,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-02-02-01-08.wav,08,calm,strong,02,01,1.7324263038548753,female
1393,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-01-02-02-08.wav,08,happy,normal,02,02,1.5200907029478459,female
1394,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-02-01-02-08.wav,08,happy,strong,01,02,1.98562358276644,female
1395,RAVDESS,clean/RAVDESS/Actor_08/03-01-01-01-02-01-08.wav,08,neutral,normal,02,01,1.567845804988662,female
1396,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-01-02-02-08.wav,08,calm,normal,02,02,1.4997732426303856,female
1397,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-02-01-02-08.wav,08,calm,strong,01,02,1.7352834467120182,female
1398,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-01-01-01-08.wav,08,happy,normal,01,01,1.5601814058956915,female
1399,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-02-02-01-08.wav,08,happy,strong,02,01,2.2656689342403626,female
1400,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-01-01-02-08.wav,08,surprised,normal,01,02,1.6997278911564626,female
1401,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-02-02-02-08.wav,08,surprised,strong,02,02,1.7793650793650793,female
1402,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-02-02-01-08.wav,08,sad,strong,02,01,1.5556916099773244,female
1403,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-02-02-02-08.wav,08,disgusted,strong,02,02,1.8146485260770975,female
1404,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-01-01-02-08.wav,08,disgusted,normal,01,02,1.5971882086167801,female
1405,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-01-01-01-08.wav,08,sad,normal,01,01,1.6550566893424037,female
1406,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-02-01-01-08.wav,08,fearful,strong,01,01,2.539002267573696,female
1407,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-02-01-02-08.wav,08,angry,strong,01,02,2.027891156462585,female
1408,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-01-02-02-08.wav,08,angry,normal,02,02,1.7551473922902494,female
1409,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-01-02-01-08.wav,08,fearful,normal,02,01,1.9644444444444444,female
1410,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-02-01-01-08.wav,08,happy,strong,01,01,1.8146938775510204,female
1411,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-01-02-01-08.wav,08,happy,normal,02,01,1.545668934240363,female
1412,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-02-02-02-08.wav,08,calm,strong,02,02,1.8105668934240362,female
1413,RAVDESS,clean/RAVDESS/Actor_08/03-01-01-01-01-01-08.wav,08,neutral,normal,01,01,1.4801814058956917,female
1414,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-01-01-02-08.wav,08,calm,normal,01,02,1.4179138321995466,female
1415,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-02-01-02-08.wav,08,surprised,strong,01,02,1.7370521541950112,female
1416,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-01-02-02-08.wav,08,surprised,normal,02,02,1.5804081632653062,female
1417,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-01-01-02-08.wav,08,angry,normal,01,02,1.726984126984127,female
1418,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-01-01-01-08.wav,08,fearful,normal,01,01,2.4899773242630387,female
1419,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-02-02-01-08.wav,08,fearful,strong,02,01,2.265986394557823,female
1420,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-02-02-02-08.wav,08,angry,strong,02,02,1.7058503401360545,female
1421,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-01-02-02-08.wav,08,disgusted,normal,02,02,1.705986394557823,female
1422,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-01-02-01-08.wav,08,sad,normal,02,01,1.4151473922902493,female
1423,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-02-01-01-08.wav,08,sad,strong,01,01,1.5380045351473923,female
1424,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-02-01-02-08.wav,08,disgusted,strong,01,02,1.9802721088435373,female
1425,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-02-02-01-08.wav,08,surprised,strong,02,01,1.6248072562358276,female
1426,RAVDESS,clean/RAVDESS/Actor_08/03-01-08-01-01-01-08.wav,08,surprised,normal,01,01,1.5809523809523809,female
1427,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-01-02-02-08.wav,08,fearful,normal,02,02,1.660498866213152,female
1428,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-01-02-01-08.wav,08,angry,normal,02,01,1.4480272108843537,female
1429,RAVDESS,clean/RAVDESS/Actor_08/03-01-05-02-01-01-08.wav,08,angry,strong,01,01,2.4951473922902494,female
1430,RAVDESS,clean/RAVDESS/Actor_08/03-01-06-02-01-02-08.wav,08,fearful,strong,01,02,2.442766439909297,female
1431,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-01-01-02-08.wav,08,sad,normal,01,02,1.4452607709750567,female
1432,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-01-01-01-08.wav,08,disgusted,normal,01,01,1.7487074829931972,female
1433,RAVDESS,clean/RAVDESS/Actor_08/03-01-07-02-02-01-08.wav,08,disgusted,strong,02,01,1.6763718820861677,female
1434,RAVDESS,clean/RAVDESS/Actor_08/03-01-04-02-02-02-08.wav,08,sad,strong,02,02,2.2823129251700682,female
1435,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-02-02-02-08.wav,08,happy,strong,02,02,2.1193197278911566,female
1436,RAVDESS,clean/RAVDESS/Actor_08/03-01-03-01-01-02-08.wav,08,happy,normal,01,02,1.5616780045351475,female
1437,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-02-01-01-08.wav,08,calm,strong,01,01,1.65578231292517,female
1438,RAVDESS,clean/RAVDESS/Actor_08/03-01-02-01-02-01-08.wav,08,calm,normal,02,01,1.5294784580498866,female
1439,RAVDESS,clean/RAVDESS/Actor_08/03-01-01-01-02-02-08.wav,08,neutral,normal,02,02,1.5237641723356008,female
